Reaction,log_fc,p_value,adj_p_val,Fluxes
CYSGLUHISt,0,1,1,Unchanged
CYSGLUTRPr,0,1,1,Unchanged
CYSGLUTRPt,0,1,1,Unchanged
CYSLEUTHRr,0,1,1,Unchanged
CYSLEUTHRt,0,1,1,Unchanged
CYSO,-1.601874762,0.302128926,1,Unchanged
CYSPHELATtc,0,1,1,Unchanged
CYSRED,0.052169977,0.19710329,1,Unchanged
CYSSERMETr,0,1,1,Unchanged
CYSSERMETt,0,1,1,Unchanged
CYSSERNaEx,4.107963412,0.476467048,1,Unchanged
CYSSNAT5tc,6.10E-05,0.812399153,1,Unchanged
CYSt4,-8.779188522,0.860750109,1,Unchanged
CYSTA,0,1,1,Unchanged
CYStec,0,1,1,Unchanged
CYSTGL,0.000566288,0.476467048,1,Unchanged
CYSTHRNaEx,4.415352431,0.476467048,1,Unchanged
CYSTRAH,0,1,1,Unchanged
CYSTRAHm,0,1,1,Unchanged
CYSTRS,0.227667487,0.243605156,1,Unchanged
CYSTRSm,0,1,1,Unchanged
CYSTS,0.000566288,0.476467048,1,Unchanged
CYSTYRASNr,0,1,1,Unchanged
CYSTYRASNt,0,1,1,Unchanged
CYTD,0.001630651,0.342453593,1,Unchanged
CYTDK1,0,1,1,Unchanged
CYTDK2,0,1,1,Unchanged
CYTDK2m,8.11E-05,0.476467048,1,Unchanged
CYTDn,0.000210736,0.342453593,1,Unchanged
CYTDt4,0,1,1,Unchanged
CYTDt5,2.392461152,0.635026324,1,Unchanged
CYTDtm,8.11E-05,0.476467048,1,Unchanged
CYTDtn,0.000210736,0.342453593,1,Unchanged
CYTK1,-9.051595807,0.01531197,0.405021228,Unchanged
CYTK10,0,1,1,Unchanged
CYTK11,0,1,1,Unchanged
CYTK11n,0,1,1,Unchanged
CYTK12,0,1,1,Unchanged
CYTK12n,0,1,1,Unchanged
CYTK13,0,1,1,Unchanged
CYTK13n,0,1,1,Unchanged
CYTK14,0,1,1,Unchanged
CYTK14n,0,1,1,Unchanged
CYTK1m,8.11E-05,0.476467048,1,Unchanged
CYTK2,0.002847284,0.812399153,1,Unchanged
CYTK2m,0,1,1,Unchanged
CYTK2n,0.003957297,0.812399153,1,Unchanged
CYTK3,1.298776349,0.252049543,1,Unchanged
CYTK4,-2.292744151,0.828446407,1,Unchanged
CYTK4n,-0.106555753,0.796430303,1,Unchanged
CYTK5,0,1,1,Unchanged
CYTK5n,0,1,1,Unchanged
CYTK6,0,1,1,Unchanged
CYTK7,0,1,1,Unchanged
CYTK8,0.347543476,0.374855125,1,Unchanged
CYTK9,0,1,1,Unchanged
D_3AIBt,0,1,1,Unchanged
D_LACt2,1.535206124,0.012160051,0.342740663,Unchanged
D3AIBTm,-0.004252402,0.812399153,1,Unchanged
DACGST,0,1,1,Unchanged
DACT,0,1,1,Unchanged
DAD2te,0,1,1,Unchanged
DADA,0,1,1,Unchanged
DADAe,0,1,1,Unchanged
DADK1,0,1,1,Unchanged
DADK3,0.467860988,0.19710329,1,Unchanged
DADNK,0,1,1,Unchanged
DADNt4,0,1,1,Unchanged
DAG_Hstem,-3.838518681,0.00032949,0.032682873,Unchanged
DAGt,0.340916018,0.114387796,1,Unchanged
DALAOXx,0,1,1,Unchanged
DALAt2r,-4.143883576,0.451286793,1,Unchanged
DALAxt,0,1,1,Unchanged
DASCBR,-0.08616214,0.672243983,1,Unchanged
DATPDP,0,1,1,Unchanged
DATPtm,0.001654831,0.476467048,1,Unchanged
DATPtn,4.070015894,0.151483404,1,Unchanged
DCAabc,0,1,1,Unchanged
DCATDc,0,1,1,Unchanged
DCCGTx,2.195158831,0.967076544,1,Unchanged
DCCTTx,0,1,1,Unchanged
DCHOLtx,0,1,1,Unchanged
DCIm,0,1,1,Unchanged
DCK1i,0,1,1,Unchanged
DCK1mi,0,1,1,Unchanged
DCMPDA,0,1,1,Unchanged
DCSPTN1COAtr,-0.002749635,0.476467048,1,Unchanged
DCSPTN1COAtxc,0.002740269,0.635026324,1,Unchanged
DCSPTN1CPT1,0,1,1,Unchanged
DCSPTN1CPT2,0,1,1,Unchanged
DCSPTN1CRNt,0,1,1,Unchanged
DCT,-0.00074836,0.796430303,1,Unchanged
DCTPDP,0,1,1,Unchanged
DCTPDPm,0,1,1,Unchanged
DCTPDPn,1.106708922,0.983534766,1,Unchanged
DCTPtm,0,1,1,Unchanged
DCTPtn,0.227908414,0.247802174,1,Unchanged
DCYTD,0.001735232,0.235361541,1,Unchanged
DCYTt,0,1,1,Unchanged
DCYTte,0,1,1,Unchanged
DCYTtm,0,1,1,Unchanged
DDCAabc,0,1,1,Unchanged
DDCAte,0,1,1,Unchanged
DDCI101m,0,1,1,Unchanged
DDCI101n6m,0,1,1,Unchanged
DDCI101n6p,0,1,1,Unchanged
DDCI121n3m,0,1,1,Unchanged
DDCI121n3p,0,1,1,Unchanged
DDCI142n6m,0,1,1,Unchanged
DDCI142n6p,0,1,1,Unchanged
DDCI163n6m,0,1,1,Unchanged
DDCI163n6p,0,1,1,Unchanged
DDCI184n6m,0,1,1,Unchanged
DDCI184n6p,0,1,1,Unchanged
DDCI225n3m,0,1,1,Unchanged
DDCI225n3p,-0.002745484,0.635026324,1,Unchanged
DDPGAm,0,1,1,Unchanged
DECDPtm,-2.500615347,0.005507389,0.198651148,Unchanged
DECR101n6m,0,1,1,Unchanged
DECR101n6p,0,1,1,Unchanged
DECR163n6m,0,1,1,Unchanged
DECR163n6p,0,1,1,Unchanged
DECR226n3m,0,1,1,Unchanged
DECR226n3p,0.002740269,0.635026324,1,Unchanged
DESAT16_1,-3.629915386,0.967076544,1,Unchanged
DESAT18_1,-1.159124726,0.074236954,1,Unchanged
DESAT22_1p,0.002744404,0.476467048,1,Unchanged
DESAT24_51,0,1,1,Unchanged
DGAT,0.310448769,0.145683374,1,Unchanged
DGCHOLabc,0,1,1,Unchanged
DGCHOLt2e,0.598666079,0.975304341,1,Unchanged
DGCHOLte,0.5986453,0.926007565,1,Unchanged
DGCHOLtx,2.195158831,0.967076544,1,Unchanged
DGK1i,0,1,1,Unchanged
DGK2mi,0,1,1,Unchanged
DGMPtm,0,1,1,Unchanged
DGNSK,0,1,1,Unchanged
DGNSKm,0,1,1,Unchanged
DGSNt,0,1,1,Unchanged
DGSNte,0,1,1,Unchanged
DGSNtm,0,1,1,Unchanged
DGTPtm,0,1,1,Unchanged
DGTPtn,0.228915888,0.243605156,1,Unchanged
DGULND,0,1,1,Unchanged
DHAAt1r,0,1,1,Unchanged
DHAK,0.001942518,0.635026324,1,Unchanged
DHAPA,0.781166626,0.828446407,1,Unchanged
DHAPAx,0,1,1,Unchanged
DHAPtc,0,1,1,Unchanged
DHCHOLESTANATEATP,0,1,1,Unchanged
DHCHOLESTANATEt,0,1,1,Unchanged
DHCHOLESTANATEtm,2.195158831,0.967076544,1,Unchanged
DHCHOLOR,0,1,1,Unchanged
DHCHOLOR2,3.57889663,0.967076544,1,Unchanged
DHCR241r,5.408199692,0.438984574,1,Unchanged
DHCR242r,1.063359639,0.176451736,1,Unchanged
DHCR243r,0.209974319,0.642400278,1,Unchanged
DHCR71r,0.209974319,0.642400278,1,Unchanged
DHCR72r,2.896692519,0.664732139,1,Unchanged
DHCRD1,0.411838122,0.717981667,1,Unchanged
DHCRD2,0,1,1,Unchanged
DHDPBMTm,-2.500615347,0.005507389,0.198651148,Unchanged
DHEASULT,0.002584609,0.476467048,1,Unchanged
DHFR,8.752376073,0.145683374,1,Unchanged
DHFR3m,7.339268257,0.844565583,1,Unchanged
DHFR3x,7.778203294,0.397474332,1,Unchanged
DHFRm,8.099337765,0.733464976,1,Unchanged
DHFRx,-0.008521168,0.438984574,1,Unchanged
DHFtl,0,1,1,Unchanged
DHFtm,4.427940216,0.19710329,1,Unchanged
DHORD9,1.36953019,0.19710329,1,Unchanged
DHORTS,1.36953019,0.19710329,1,Unchanged
DHPM1,0,1,1,Unchanged
DHPM2,0,1,1,Unchanged
DHPR,-0.57253207,0.804404526,1,Unchanged
DHPR2,0.003745822,0.812399153,1,Unchanged
DHPRy,2.544013622,0.321879183,1,Unchanged
DHRT_2mbcoa,-2.481013973,0.001648252,0.098856767,Unchanged
DHRT_ibcoa,-2.568947074,0.001331313,0.081748967,Unchanged
DHRT_ivcoa,-2.123781287,0.000118646,0.018861851,Unchanged
DHSPMDNABUT,0,1,1,Unchanged
DIGALSGALSIDEte,0,1,1,Unchanged
DIGALSGALSIDEtg,0,1,1,Unchanged
DIGALSIDEtg,0,1,1,Unchanged
DIGALSIDEtl,0,1,1,Unchanged
DINt3e,2.999327584,0.635026324,1,Unchanged
DKMPPD1,0,1,1,Unchanged
DKMPPD3,0,1,1,Unchanged
DLCLAT,1.063836932,0.991766945,1,Unchanged
DLD,0.234718851,0.353049315,1,Unchanged
DLNLCGCOAtcx,-0.000950359,0.796430303,1,Unchanged
DLNLCGCOAtr,0.000950986,0.796430303,1,Unchanged
DLNLCGCRNtr,0,1,1,Unchanged
DLNLCGt,0,1,1,Unchanged
DLNLGabc,0,1,1,Unchanged
DLNLGtl,0,1,1,Unchanged
DLNLGtlr,0,1,1,Unchanged
DM_11dhtxb2[c],0,1,1,Unchanged
DM_1a25dhvitd3[n],0.000433423,0.635026324,1,Unchanged
DM_2mbgly[c],-2.270748989,0.002334223,0.121615391,Unchanged
DM_56iqcrbxlt[c],-0.00074836,0.796430303,1,Unchanged
DM_5hoxnfkyn[c],1.60860158,0.353049315,1,Unchanged
DM_adystroglycan,3.732166442,0.096648237,1,Unchanged
DM_Asn_X_Ser/Thr[ly],0,1,1,Unchanged
DM_atp[c],1.255858368,0.702613328,1,Unchanged
DM_core5[g],0.512713223,0.844565583,1,Unchanged
DM_core7[g],0.000626817,0.635026324,1,Unchanged
DM_core8[g],0,1,1,Unchanged
DM_corem1[g],0,1,1,Unchanged
DM_corem2[g],6.69E-05,0.812399153,1,Unchanged
DM_datp[m],0.002131849,0.342453593,1,Unchanged
DM_datp[n],0.000439135,0.812399153,1,Unchanged
DM_dctp[m],0,1,1,Unchanged
DM_dctp[n],0,1,1,Unchanged
DM_dgtp[m],9.81E-05,0.812399153,1,Unchanged
DM_dgtp[n],0,1,1,Unchanged
DM_dna5mtc[n],0,1,1,Unchanged
DM_dopa3glcur[c],0,1,1,Unchanged
DM_dsT_antigen[g],0,1,1,Unchanged
DM_dttp[m],0,1,1,Unchanged
DM_dttp[n],0,1,1,Unchanged
DM_ethamp[r],0.00185082,0.235361541,1,Unchanged
DM_gfser,0,1,1,Unchanged
DM_gncore2[g],0,1,1,Unchanged
DM_ibgly[n],-2.568947074,0.001331313,0.081748967,Unchanged
DM_ivgly[n],-3.122257346,0.000797659,0.055598975,Unchanged
DM_kdn[c],0.001959768,0.812399153,1,Unchanged
DM_n5m2masn[g],-0.979381152,0.717981667,1,Unchanged
DM_neuromelanin(c),1.260249979,0.022580894,0.531836753,Unchanged
DM_oak2g_hs(c),0,1,1,Unchanged
DM_Ser/Thr[ly],0,1,1,Unchanged
DM_slnfser[g],0,1,1,Unchanged
DM_sprm[c],0,1,1,Unchanged
DM_sTn_antigen[g],0,1,1,Unchanged
DM_T_antigen[g],-2.738431983,0.749057473,1,Unchanged
DM_thyoxs[c],-0.150075331,0.397474332,1,Unchanged
DM_xgser[r],0,1,1,Unchanged
DMATTx,2.205770492,0.812399153,1,Unchanged
DMGDHm,0,1,1,Unchanged
DMGtm,0,1,1,Unchanged
DMNONCOACRNCPT1,0,1,1,Unchanged
DMNONCOAtcx,0,1,1,Unchanged
DNADDP,0,1,1,Unchanged
DNADtn,0,1,1,Unchanged
DNAMTn,0,1,1,Unchanged
DNAMTSEn,0,1,1,Unchanged
DNDPt10m,0,1,1,Unchanged
DNDPt11m,0,1,1,Unchanged
DNDPt12m,0,1,1,Unchanged
DNDPt13m,0,1,1,Unchanged
DNDPt14m,0,1,1,Unchanged
DNDPt15m,0,1,1,Unchanged
DNDPt17m,0,1,1,Unchanged
DNDPt18m,0,1,1,Unchanged
DNDPt19m,0,1,1,Unchanged
DNDPt1m,0.000476177,0.635026324,1,Unchanged
DNDPt20m,0,1,1,Unchanged
DNDPt21m,0,1,1,Unchanged
DNDPt23m,0,1,1,Unchanged
DNDPt25m,0,1,1,Unchanged
DNDPt28m,0,1,1,Unchanged
DNDPt2m,0,1,1,Unchanged
DNDPt30m,0,1,1,Unchanged
DNDPt31m,0,1,1,Unchanged
DNDPt32m,0,1,1,Unchanged
DNDPt37m,0,1,1,Unchanged
DNDPt38m,0,1,1,Unchanged
DNDPt39m,0,1,1,Unchanged
DNDPt3m,0,1,1,Unchanged
DNDPt40m,0,1,1,Unchanged
DNDPt41m,0,1,1,Unchanged
DNDPt42m,0.514697373,0.627688399,1,Unchanged
DNDPt43m,0,1,1,Unchanged
DNDPt44m,0,1,1,Unchanged
DNDPt45m,-8.282491387,0.403255172,1,Unchanged
DNDPt46m,0,1,1,Unchanged
DNDPt47m,0.001034091,0.635026324,1,Unchanged
DNDPt48m,0,1,1,Unchanged
DNDPt49m,0,1,1,Unchanged
DNDPt4m,0,1,1,Unchanged
DNDPt50m,0,1,1,Unchanged
DNDPt51m,0,1,1,Unchanged
DNDPt52m,0,1,1,Unchanged
DNDPt53m,0,1,1,Unchanged
DNDPt54m,0,1,1,Unchanged
DNDPt55m,0,1,1,Unchanged
DNDPt56m,0,1,1,Unchanged
DNDPt57m,0,1,1,Unchanged
DNDPt58m,9.81E-05,0.812399153,1,Unchanged
DNDPt59m,0,1,1,Unchanged
DNDPt5m,1.39E-06,0.812399153,1,Unchanged
DNDPt60m,0,1,1,Unchanged
DNDPt61m,0,1,1,Unchanged
DNDPt62m,0,1,1,Unchanged
DNDPt63m,0,1,1,Unchanged
DNDPt6m,0,1,1,Unchanged
DNDPt7m,0,1,1,Unchanged
DNDPt8m,0,1,1,Unchanged
DNDPt9m,0,1,1,Unchanged
DNPH1,0,1,1,Unchanged
DNPH2,0.001817978,0.812399153,1,Unchanged
DNPH3,0,1,1,Unchanged
DNPH4,0,1,1,Unchanged
DOCO13ACtr,-3.237798943,0.204365872,1,Unchanged
DOCOSECOAtr,-3.237798943,0.204365872,1,Unchanged
DOLASNTer,0.121098589,0.105221618,1,Unchanged
DOLDPPer,0.121098589,0.105221618,1,Unchanged
DOLGLCP_ter,0.121105835,0.105221618,1,Unchanged
DOLGPP_er,0,1,1,Unchanged
DOLICHOL_ter,0,1,1,Unchanged
DOLK,0,1,1,Unchanged
DOLMANP_ter,0.322249631,0.02795611,0.600823408,Unchanged
DOLP_ter,0.225785888,0.02514441,0.554251576,Unchanged
DOLPGT1er,0.121098589,0.105221618,1,Unchanged
DOLPGT2er,0.121098589,0.105221618,1,Unchanged
DOLPGT3er,0.121098589,0.105221618,1,Unchanged
DOLPH_er,0,1,1,Unchanged
DOLPMT,0.322249631,0.02795611,0.600823408,Unchanged
DOLPMT1er,0.121098589,0.105221618,1,Unchanged
DOLPMT2_er,0.121098589,0.105221618,1,Unchanged
DOLPMT3er,0.121098589,0.105221618,1,Unchanged
DOLPMT4_er,0.121098589,0.105221618,1,Unchanged
DOLPOMTr,3.874708324,0.096648237,1,Unchanged
DOPABMO,-0.043016339,0.749057473,1,Unchanged
DOPACCL,0,1,1,Unchanged
DOPACHRMDC,0.991986021,0.046423093,0.790265063,Unchanged
DOPACHRMISO,0.854942262,0.074236954,1,Unchanged
DOPAMT,-0.02027188,0.5564176,1,Unchanged
DOPAOQCYS,1.545496618,0.005867129,0.204477365,Unchanged
DOPAQNISO1,0.85494224,0.074236954,1,Unchanged
DOPASFt,0.205528467,0.451286793,1,Unchanged
DOPASULT,0.205528467,0.451286793,1,Unchanged
DOPAt4_2_r,-8.153589706,0.190031477,1,Unchanged
DOPAVESSEC,-0.890487395,0.131927847,1,Unchanged
DPCOAK,6.475573127,0.000100169,0.018861851,Unchanged
DPCOAKm,0,1,1,Unchanged
DPCOAPP,0,1,1,Unchanged
DPGase,0,1,1,Unchanged
DPGM,0.074399101,0.635026324,1,Unchanged
DPHMBDCm,-2.500615347,0.005507389,0.198651148,Unchanged
DPMVDc,1.671070426,0.5564176,1,Unchanged
DPMVDx,0,1,1,Unchanged
DPPS,-2.500615347,0.005507389,0.198651148,Unchanged
DRBK,0,1,1,Unchanged
DRIBt,0,1,1,Unchanged
DRPA,0.773266612,0.278598672,1,Unchanged
DSAT,0.411838122,0.717981667,1,Unchanged
DTDPtn,0,1,1,Unchanged
DTMPK,0.990163442,0.975304341,1,Unchanged
DTMPKm,0.00103548,0.476467048,1,Unchanged
DTMPtm,-8.697528886,0.302128926,1,Unchanged
DTTPDP,0.003455217,0.635026324,1,Unchanged
DTTPDPm,-0.735961272,0.702613328,1,Unchanged
DTTPtm,0,1,1,Unchanged
DTTPtn,0.228342392,0.243605156,1,Unchanged
DUDPtn,0,1,1,Unchanged
DUMPtm,0.514697373,0.627688399,1,Unchanged
DUMPtn,0,1,1,Unchanged
DURAD,0,1,1,Unchanged
DURAD2,0,1,1,Unchanged
DURAD2x,0,1,1,Unchanged
DURAD2xm,0,1,1,Unchanged
DURADx,0,1,1,Unchanged
DURIK1,5.22E-06,0.235361541,1,Unchanged
DURIK1m,0,1,1,Unchanged
DURIPP,-1.230355912,0.542651407,1,Unchanged
DURIt3e,2.782401158,0.635026324,1,Unchanged
DUTCP,-5.11E-05,0.812399153,1,Unchanged
DUTPDP,-1.26E-06,0.605896755,1,Unchanged
DUTPDPm,0.514697373,0.627688399,1,Unchanged
DUTPDPn,0,1,1,Unchanged
EAR100y,0.166171115,0.489340116,1,Unchanged
EAR120y,0.166171115,0.489340116,1,Unchanged
EAR140y,0.166171115,0.489340116,1,Unchanged
EAR160y,0.305266692,0.828446407,1,Unchanged
EAR180y,0,1,1,Unchanged
EAR40y,0.119259718,0.613123029,1,Unchanged
EAR60y,0.166171115,0.489340116,1,Unchanged
EAR80y,0.166171115,0.489340116,1,Unchanged
EBP1r,0.821094467,0.252049543,1,Unchanged
EBP2r,5.408199692,0.438984574,1,Unchanged
ECOAH12m,0,1,1,Unchanged
ECOAH1m,0.039547035,0.613123029,1,Unchanged
ECOAH1p,0,1,1,Unchanged
ECOAH9m,0.000332874,0.812399153,1,Unchanged
EHGLAT2m,0,1,1,Unchanged
EHGLATm,0,1,1,Unchanged
ELAIDabc,0,1,1,Unchanged
ELAIDt,0,1,1,Unchanged
ENGASE2ly,5.97E-05,0.235361541,1,Unchanged
ENGASE3ly,2.29E-06,0.812399153,1,Unchanged
ENGASEly,0.00010429,0.476467048,1,Unchanged
ENO,0.56163774,0.04003005,0.727024637,Unchanged
ESTRADIOLGLCt,-2.704215049,0.10745663,1,Unchanged
ESTRADIOLGLCtabc,-2.704215049,0.10745663,1,Unchanged
ESTRADIOLtr,0.860652383,0.635026324,1,Unchanged
ESTRONESt,4.184152567,0.635026324,1,Unchanged
ESTRONESt2,0,1,1,Unchanged
ESTRONEStabc,0,1,1,Unchanged
ESTRONEtr,0.860652383,0.635026324,1,Unchanged
ESTSULT,0,1,1,Unchanged
ETF,0,1,1,Unchanged
ETFQO,0,1,1,Unchanged
ETHAK,0,1,1,Unchanged
ETHMALACc,0.675833222,0.975304341,1,Unchanged
ETHMALACte,0.675833222,0.975304341,1,Unchanged
ETHMALCOAc,0.675833222,0.975304341,1,Unchanged
ETHP,-1.578022685,0.074236954,1,Unchanged
ETHPL,-0.183942475,0.749057473,1,Unchanged
EX_12hpet(e),0.000301993,0.235361541,1,Unchanged
EX_15hpet(e),3.997513036,0.053654776,0.895635394,Unchanged
EX_15kprostgf2(e),0,1,1,Unchanged
EX_1glyc_hs(e),0.000466904,0.342453593,1,Unchanged
EX_1mncam(e),0,1,1,Unchanged
EX_21hprgnlone(e),0,1,1,Unchanged
EX_2425dhvitd3(e),0,1,1,Unchanged
EX_25hvitd3(e),1.583748552,0.489340116,1,Unchanged
EX_2h3mv(e),0,1,1,Unchanged
EX_2hb(e),0,1,1,Unchanged
EX_2hiv(e),0,1,1,Unchanged
EX_2hyoxplac(e),-0.012353932,0.302128926,1,Unchanged
EX_2m3hbu(e),0,1,1,Unchanged
EX_2m3hvac(e),0,1,1,Unchanged
EX_2mcit(e),0.007707091,0.476467048,1,Unchanged
EX_335trithyr(e),0.000412962,0.635026324,1,Unchanged
EX_34dhoxmand(e),0.634892646,0.064738018,0.967880281,Unchanged
EX_34dhoxpeg(e),-3.62684223,0.247802174,1,Unchanged
EX_34dhphe(e),0,1,1,Unchanged
EX_34hpp(e),-5.666322602,0.01531197,0.405021228,Unchanged
EX_35cgmp(e),0.001319451,0.235361541,1,Unchanged
EX_3aib(e),0,1,1,Unchanged
EX_3aib_D(e),0,1,1,Unchanged
EX_3h3mglt(e),0,1,1,Unchanged
EX_3hivac(e),0,1,1,Unchanged
EX_3mglutac(e),0,1,1,Unchanged
EX_3mglutr(e),0,1,1,Unchanged
EX_3mhis(e),-0.001232239,0.605896755,1,Unchanged
EX_3mlda(e),-0.131373233,0.409086084,1,Unchanged
EX_3mob(e),0,1,1,Unchanged
EX_3mop(e),0,1,1,Unchanged
EX_3mox4hoxm(e),0.021303145,0.502398167,1,Unchanged
EX_3mtp(e),-0.004459886,0.302128926,1,Unchanged
EX_3ohglutac(e),6.71E-05,0.812399153,1,Unchanged
EX_4abut(e),2.232403847,0.278598672,1,Unchanged
EX_4abutn(e),0,1,1,Unchanged
EX_4hphac(e),0.918532272,0.033530729,0.640561119,Unchanged
EX_4hpro(e),-0.060076895,0.157457679,1,Unchanged
EX_4mop(e),0,1,1,Unchanged
EX_4mptnl(e),-0.306053497,0.302128926,1,Unchanged
EX_4ohbut(e),1.868981915,0.502398167,1,Unchanged
EX_4pyrdx(e),0,1,1,Unchanged
EX_5htrp(e),0.44486203,0.672243983,1,Unchanged
EX_5mta(e),0,1,1,Unchanged
EX_5mthf(e),0.00463812,0.812399153,1,Unchanged
EX_5oxpro(e),0,1,1,Unchanged
EX_7ohocata(e),0,1,1,Unchanged
EX_abt(e),0,1,1,Unchanged
EX_ac(e),-2.315364673,0.023199501,0.534475765,Unchanged
EX_acac(e),1.287236835,0.991766945,1,Unchanged
EX_acald(e),-1.1088734,0.975304341,1,Unchanged
EX_acetone(e),0,1,1,Unchanged
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs(e),0,1,1,Unchanged
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs(e),0,1,1,Unchanged
EX_acgam(e),0.00510121,0.096648237,1,Unchanged
EX_acglu(e),0,1,1,Unchanged
EX_acgly(e),-4.69E-06,0.796430303,1,Unchanged
EX_ach(e),0.000987141,0.812399153,1,Unchanged
EX_acile_L(e),0,1,1,Unchanged
EX_acleu_L(e),0,1,1,Unchanged
EX_aclys(e),-0.005602177,0.19710329,1,Unchanged
EX_acmana(e),0,1,1,Unchanged
EX_acn13acngalgbside_hs(e),0,1,1,Unchanged
EX_acn23acngalgbside_hs(e),0,1,1,Unchanged
EX_acnacngal14acglcgalgluside_hs(e),0,1,1,Unchanged
EX_acnacngalgbside_hs(e),0,1,1,Unchanged
EX_acngalacglcgal14acglcgalgluside_hs(e),0,1,1,Unchanged
EX_acthr_L(e),0,1,1,Unchanged
EX_actyr(e),0,1,1,Unchanged
EX_ade(e),0,1,1,Unchanged
EX_adn(e),0,1,1,Unchanged
EX_adpoh(e),0,1,1,Unchanged
EX_adrnl(e),0,1,1,Unchanged
EX_ahcys(e),0,1,1,Unchanged
EX_aicar(e),0,1,1,Unchanged
EX_ak2lgchol_hs(e),0.781166626,0.828446407,1,Unchanged
EX_akg(e),-0.395565915,0.642400278,1,Unchanged
EX_ala_B(e),0.217519675,0.598708851,1,Unchanged
EX_ala_D(e),0,1,1,Unchanged
EX_ala_L(e),3.172478284,0.000768425,0.055598975,Unchanged
EX_alaargcys(e),0,1,1,Unchanged
EX_alaarggly(e),0,1,1,Unchanged
EX_alaasnleu(e),0,1,1,Unchanged
EX_alaglylys(e),0,1,1,Unchanged
EX_alahisala(e),0,1,1,Unchanged
EX_alalysthr(e),0,1,1,Unchanged
EX_aldstrn(e),0,1,1,Unchanged
EX_amp(e),0,1,1,Unchanged
EX_anth(e),0.001137303,0.812399153,1,Unchanged
EX_aprgstrn(e),0,1,1,Unchanged
EX_arach(e),0,1,1,Unchanged
EX_arachd(e),0,1,1,Unchanged
EX_arg_L(e),-1.536362154,0.844565583,1,Unchanged
EX_argalaphe(e),0,1,1,Unchanged
EX_argalathr(e),0,1,1,Unchanged
EX_argarg(e),0,1,1,Unchanged
EX_argarglys(e),0,1,1,Unchanged
EX_argargmet(e),0,1,1,Unchanged
EX_argcysgly(e),0,1,1,Unchanged
EX_argcysser(e),0,1,1,Unchanged
EX_arggluglu(e),0,1,1,Unchanged
EX_argglupro(e),0,1,1,Unchanged
EX_arghisthr(e),0,1,1,Unchanged
EX_argleuphe(e),0,1,1,Unchanged
EX_arglysasp(e),0,1,1,Unchanged
EX_argphearg(e),0,1,1,Unchanged
EX_argpromet(e),0,1,1,Unchanged
EX_argprothr(e),0,1,1,Unchanged
EX_argserser(e),0,1,1,Unchanged
EX_argtyrval(e),0,1,1,Unchanged
EX_argvalcys(e),0,1,1,Unchanged
EX_argvaltrp(e),0,1,1,Unchanged
EX_ascb_L(e),0.006755941,0.032680311,0.633703173,Unchanged
EX_asn_L(e),-0.134660464,0.414966878,1,Unchanged
EX_asnasnarg(e),-0.001843264,0.605896755,1,Unchanged
EX_asncyscys(e),0,1,1,Unchanged
EX_asnmetpro(e),0,1,1,Unchanged
EX_asnpheasp(e),0,1,1,Unchanged
EX_asnphecys(e),0,1,1,Unchanged
EX_asntyrgly(e),0,1,1,Unchanged
EX_asntyrphe(e),0,1,1,Unchanged
EX_asntyrthr(e),0,1,1,Unchanged
EX_asp_L(e),1.0345003,0.95885225,1,Unchanged
EX_aspalaarg(e),0,1,1,Unchanged
EX_aspasnglu(e),0,1,1,Unchanged
EX_aspglu(e),0,1,1,Unchanged
EX_aspglupro(e),0,1,1,Unchanged
EX_aspglutrp(e),0,1,1,Unchanged
EX_asphiscys(e),0,1,1,Unchanged
EX_asphispro(e),0,1,1,Unchanged
EX_asplysglu(e),0,1,1,Unchanged
EX_asplyshis(e),0,1,1,Unchanged
EX_aspmetasp(e),0,1,1,Unchanged
EX_aspprolys(e),0,1,1,Unchanged
EX_aspvalasn(e),0,1,1,Unchanged
EX_atp(e),0,1,1,Unchanged
EX_bhb(e),0,1,1,Unchanged
EX_bildglcur(e),-0.675364596,0.391743746,1,Unchanged
EX_bilglcur(e),0.000454685,0.812399153,1,Unchanged
EX_bilirub(e),0,1,1,Unchanged
EX_but(e),0,1,1,Unchanged
EX_camp(e),2.19E-05,0.812399153,1,Unchanged
EX_cbasp(e),0,1,1,Unchanged
EX_cca_d3(e),0.000429951,0.635026324,1,Unchanged
EX_cgly(e),0.001176572,0.342453593,1,Unchanged
EX_chol(e),-0.096121751,0.942417668,1,Unchanged
EX_chsterol(e),2.26E-05,0.812399153,1,Unchanged
EX_cit(e),0.001189308,0.154448596,1,Unchanged
EX_citr_L(e),0,1,1,Unchanged
EX_co(e),0.064512222,0.391743746,1,Unchanged
EX_co2(e),1.391835679,0.542651407,1,Unchanged
EX_creat(e),0,1,1,Unchanged
EX_crm_hs(e),0,1,1,Unchanged
EX_crmp_hs(e),0,1,1,Unchanged
EX_crtn(e),0,1,1,Unchanged
EX_crtsl(e),0,1,1,Unchanged
EX_crtstrn(e),0,1,1,Unchanged
EX_csn(e),0,1,1,Unchanged
EX_cys_L(e),-0.056235625,0.260695908,1,Unchanged
EX_cysasnmet(e),0,1,1,Unchanged
EX_cysaspphe(e),0,1,1,Unchanged
EX_cyscys(e),0,1,1,Unchanged
EX_cysglnmet(e),0,1,1,Unchanged
